Budget,sim,Ind-Profit,Ind-Revenue,Ind-Cost,Ind-BidsMade,Ind-BidsWon,Ind-ClicksWon,Ind-%BudgetUsed,L2-Profit,L2-Revenue,L2-Cost,L2-BidsMade,L2-BidsWon,L2-ClicksWon,L2-%BudgetUsed,L2Ind-Profit,L2Ind-Revenue,L2Ind-Cost,L2Ind-BidsMade,L2Ind-BidsWon,L2Ind-ClicksWon,L2Ind-%BudgetUsed,Gr-Profit,Gr-Revenue,Gr-Cost,Gr-BidsMade,Gr-BidsWon,Gr-ClicksWon,Gr-%BudgetUsed
70.0,76.0,2139.46384131435,3295.0,-1155.5361586856498,47459.0,6634.0,3295.0,0.9414285714285714,2006.711697702633,3500.0,-1493.288302297367,41847.0,7067.0,3500.0,1.0,2183.4939228071366,3485.0,-1301.5060771928631,49801.0,7093.0,3485.0,0.9957142857142857,1220.6426290942513,3500.0,-2279.3573709057487,33434.0,6999.0,3500.0,1.0
70.0,77.0,2131.7316887284937,3285.0,-1153.268311271506,48213.0,6632.0,3285.0,0.9385714285714286,1965.8571865775593,3500.0,-1534.1428134224407,43125.0,7253.0,3500.0,1.0,2169.4097895566483,3474.0,-1304.5902104433517,49823.0,7170.0,3474.0,0.9925714285714285,1222.8114800805681,3500.0,-2277.188519919432,34032.0,6993.0,3500.0,1.0
70.0,78.0,2118.380105784517,3262.0,-1143.619894215483,47561.0,6525.0,3262.0,0.932,1980.2193941704725,3500.0,-1519.7806058295275,43303.0,7107.0,3500.0,1.0,2161.172383907216,3443.0,-1281.8276160927837,49934.0,7001.0,3443.0,0.9837142857142858,1243.5993649847962,3500.0,-2256.4006350152035,34209.0,6921.0,3500.0,1.0
70.0,79.0,2126.9684718929443,3273.0,-1146.031528107056,47952.0,6611.0,3273.0,0.9351428571428572,1982.9950193027298,3500.0,-1517.0049806972702,42833.0,7128.0,3500.0,1.0,2157.343311134885,3448.0,-1290.6566888651148,49985.0,7067.0,3448.0,0.9851428571428571,1219.9598743347722,3500.0,-2280.0401256652285,34707.0,6967.0,3500.0,1.0
70.0,80.0,2111.7739013248147,3251.0,-1139.2260986751858,47899.0,6550.0,3251.0,0.9288571428571428,2011.8123746384865,3500.0,-1488.1876253615137,42636.0,7046.0,3500.0,1.0,2171.571423817613,3460.0,-1288.4285761823876,49951.0,7034.0,3460.0,0.9885714285714285,1221.298470313108,3500.0,-2278.7015296868917,33430.0,6921.0,3500.0,1.0
70.0,81.0,2121.8370165253295,3270.0,-1148.1629834746705,47877.0,6622.0,3270.0,0.9342857142857143,2007.919258071499,3500.0,-1492.080741928501,42345.0,7067.0,3500.0,1.0,2168.002112694542,3464.0,-1295.9978873054579,49975.0,7117.0,3464.0,0.9897142857142858,1257.5986550583625,3500.0,-2242.401344941638,33453.0,6920.0,3500.0,1.0
70.0,82.0,2062.549916123524,3216.0,-1153.450083876476,48342.0,6624.0,3216.0,0.9188571428571428,1948.6762796025728,3500.0,-1551.3237203974275,44328.0,7341.0,3500.0,1.0,2099.0768600624033,3393.0,-1293.9231399375967,49971.0,7099.0,3393.0,0.9694285714285714,1183.2115574599454,3500.0,-2316.7884425400543,34985.0,7090.0,3500.0,1.0
70.0,83.0,2129.2521477713785,3271.0,-1141.747852228622,48422.0,6571.0,3271.0,0.9345714285714286,1981.8535033502162,3500.0,-1518.1464966497836,43016.0,7172.0,3500.0,1.0,2180.218156549018,3467.0,-1286.7818434509818,49852.0,7064.0,3467.0,0.9905714285714285,1235.2346054912402,3500.0,-2264.7653945087595,34211.0,6936.0,3500.0,1.0
70.0,84.0,2153.014862919566,3301.0,-1147.985137080434,47850.0,6608.0,3301.0,0.9431428571428572,2004.2347910937112,3500.0,-1495.765208906289,42757.0,7107.0,3500.0,1.0,2184.5756665183944,3471.0,-1286.4243334816058,49934.0,7120.0,3471.0,0.9917142857142857,1214.8258740508338,3500.0,-2285.1741259491664,34649.0,7060.0,3500.0,1.0
70.0,85.0,2126.3687708810717,3271.0,-1144.631229118928,48317.0,6609.0,3271.0,0.9345714285714286,1998.9070508413722,3500.0,-1501.0929491586278,42824.0,7097.0,3500.0,1.0,2169.8192956351913,3459.0,-1289.1807043648084,49778.0,7072.0,3459.0,0.9882857142857143,1257.8669516243133,3500.0,-2242.1330483756865,32714.0,6796.0,3500.0,1.0
70.0,86.0,2091.135914063833,3237.0,-1145.8640859361674,48022.0,6579.0,3237.0,0.9248571428571428,1981.3552369497895,3500.0,-1518.6447630502105,42951.0,7153.0,3500.0,1.0,2159.218240334897,3458.0,-1298.7817596651032,49903.0,7085.0,3458.0,0.988,1236.1942890026075,3500.0,-2263.805710997392,34467.0,6963.0,3500.0,1.0
70.0,87.0,2143.3589839695833,3261.0,-1117.6410160304172,48100.0,6436.0,3261.0,0.9317142857142857,2041.7200088500256,3500.0,-1458.2799911499742,41717.0,6825.0,3500.0,1.0,2191.8942749379626,3457.0,-1265.1057250620374,49888.0,6880.0,3457.0,0.9877142857142858,1259.0665769085742,3500.0,-2240.933423091426,32916.0,6736.0,3500.0,1.0
70.0,88.0,2143.107113907874,3296.0,-1152.8928860921264,48674.0,6607.0,3296.0,0.9417142857142857,1985.8048181044214,3500.0,-1514.1951818955786,43688.0,7167.0,3500.0,1.0,2169.6716932970003,3454.0,-1284.3283067029997,49787.0,7058.0,3454.0,0.9868571428571429,1231.977570216754,3500.0,-2268.022429783246,34446.0,6988.0,3500.0,1.0
70.0,89.0,2127.4970794555634,3267.0,-1139.5029205444364,48406.0,6637.0,3267.0,0.9334285714285714,1974.6299894835074,3500.0,-1525.3700105164928,43563.0,7262.0,3500.0,1.0,2187.6811229338396,3462.0,-1274.3188770661604,49845.0,7092.0,3462.0,0.9891428571428571,1224.8199043431316,3500.0,-2275.1800956568686,33068.0,6968.0,3500.0,1.0
70.0,90.0,2197.6316104613147,3331.0,-1133.3683895386853,47648.0,6563.0,3331.0,0.9517142857142857,2009.1272744318437,3500.0,-1490.872725568156,42270.0,7050.0,3500.0,1.0,2242.7295870988964,3500.0,-1257.270412901103,48847.0,6960.0,3500.0,1.0,1267.3192824957969,3500.0,-2232.680717504203,32411.0,6864.0,3500.0,1.0
70.0,91.0,2121.488544715685,3256.0,-1134.5114552843156,48665.0,6574.0,3256.0,0.9302857142857143,1998.2887701506615,3500.0,-1501.7112298493387,42442.0,7041.0,3500.0,1.0,2138.7236387513813,3420.0,-1281.2763612486185,49888.0,7040.0,3420.0,0.9771428571428571,1170.7367834748547,3500.0,-2329.2632165251453,34875.0,7098.0,3500.0,1.0
70.0,92.0,2176.2731229279066,3327.0,-1150.726877072093,47945.0,6616.0,3327.0,0.9505714285714286,2020.7612550175068,3500.0,-1479.2387449824937,40846.0,6940.0,3500.0,1.0,2211.853435852471,3500.0,-1288.146564147529,49545.0,7039.0,3500.0,1.0,1262.732638215829,3500.0,-2237.2673617841715,33137.0,6842.0,3500.0,1.0
70.0,93.0,2108.323237032244,3233.0,-1124.6767629677554,48594.0,6505.0,3233.0,0.9237142857142857,1995.332530159907,3500.0,-1504.6674698400927,43591.0,7101.0,3500.0,1.0,2127.9021971327843,3390.0,-1262.0978028672148,49970.0,6954.0,3390.0,0.9685714285714285,1250.652908336488,3500.0,-2249.3470916635115,34475.0,6914.0,3500.0,1.0
70.0,94.0,2163.614765282052,3295.0,-1131.3852347179482,48506.0,6538.0,3295.0,0.9414285714285714,2008.1295449524694,3500.0,-1491.8704550475309,42364.0,7032.0,3500.0,1.0,2188.4943687897276,3465.0,-1276.5056312102731,49782.0,7011.0,3465.0,0.99,1223.1561741255637,3500.0,-2276.843825874436,34560.0,6980.0,3500.0,1.0
70.0,95.0,2152.0971816378205,3300.0,-1147.9028183621797,48112.0,6642.0,3300.0,0.9428571428571428,1988.8942358564875,3500.0,-1511.1057641435127,42465.0,7158.0,3500.0,1.0,2194.871580675134,3491.0,-1296.1284193248664,49890.0,7120.0,3491.0,0.9974285714285714,1204.1927836895725,3500.0,-2295.8072163104275,34454.0,7074.0,3500.0,1.0
70.0,96.0,2126.9803281488344,3261.0,-1134.0196718511656,49315.0,6585.0,3261.0,0.9317142857142857,1985.4284786834655,3500.0,-1514.5715213165345,44015.0,7183.0,3500.0,1.0,2152.882778309758,3413.0,-1260.1172216902414,49975.0,6991.0,3413.0,0.9751428571428571,1218.6531235005143,3500.0,-2281.346876499486,33784.0,6946.0,3500.0,1.0
70.0,97.0,2101.0589245511137,3247.0,-1145.9410754488865,49111.0,6597.0,3247.0,0.9277142857142857,1964.1992685613495,3500.0,-1535.8007314386505,43967.0,7256.0,3500.0,1.0,2123.8662224999857,3393.0,-1269.1337775000138,49972.0,6990.0,3393.0,0.9694285714285714,1208.1739424858977,3500.0,-2291.8260575141026,34487.0,6977.0,3500.0,1.0
70.0,98.0,2107.4942622568988,3250.0,-1142.5057377431012,47783.0,6603.0,3250.0,0.9285714285714286,1973.578984724632,3500.0,-1526.4210152753687,43209.0,7165.0,3500.0,1.0,2168.4624274029024,3453.0,-1284.537572597098,49924.0,7078.0,3453.0,0.9865714285714285,1244.1591937392918,3500.0,-2255.8408062607086,34067.0,6884.0,3500.0,1.0
70.0,99.0,2130.7799452133913,3291.0,-1160.2200547866084,47871.0,6641.0,3291.0,0.9402857142857143,1987.8859344546636,3500.0,-1512.1140655453364,42605.0,7124.0,3500.0,1.0,2184.225079430838,3492.0,-1307.7749205691625,49870.0,7111.0,3492.0,0.9977142857142857,1227.169285606811,3500.0,-2272.830714393189,33801.0,6948.0,3500.0,1.0
80.0,0.0,2311.104134174022,3644.0,-1332.8958658259792,48820.0,7201.0,3644.0,0.911,2182.411451202674,4000.0,-1817.588548797327,44175.0,8051.0,4000.0,1.0,2361.7752860620753,3940.0,-1578.2247139379251,49818.0,7943.0,3940.0,0.985,1398.3444823471361,4000.0,-2601.6555176528636,38955.0,7994.0,4000.0,1.0
80.0,1.0,2372.402856191421,3679.0,-1306.5971438085785,47818.0,7153.0,3679.0,0.91975,2190.916379291984,4000.0,-1809.083620708016,44206.0,8068.0,4000.0,1.0,2399.324309465492,3970.0,-1570.6756905345076,49858.0,7951.0,3970.0,0.9925,1436.2039690787035,4000.0,-2563.7960309212963,37467.0,7904.0,4000.0,1.0
80.0,2.0,2312.0029711592856,3637.0,-1324.9970288407142,47957.0,7143.0,3637.0,0.90925,2143.8381582909265,4000.0,-1856.1618417090735,44803.0,8131.0,4000.0,1.0,2367.1759460914386,3958.0,-1590.8240539085614,49772.0,7948.0,3958.0,0.9895,1376.239694430234,4000.0,-2623.760305569766,37244.0,7903.0,4000.0,1.0
80.0,3.0,2357.8767445814715,3659.0,-1301.1232554185285,48389.0,7120.0,3659.0,0.91475,2194.392606661365,4000.0,-1805.6073933386351,43988.0,8020.0,4000.0,1.0,2376.4492389130423,3948.0,-1571.5507610869577,49965.0,7924.0,3948.0,0.987,1415.3197881708945,4000.0,-2584.6802118291052,37653.0,7922.0,4000.0,1.0
80.0,4.0,2316.836400023427,3631.0,-1314.1635999765733,48052.0,7033.0,3631.0,0.90775,2149.074043227601,4000.0,-1850.9259567723989,44553.0,8023.0,4000.0,1.0,2347.884463054837,3934.0,-1586.115536945164,49939.0,7847.0,3934.0,0.9835,1384.3829699037424,4000.0,-2615.617030096258,39050.0,7902.0,4000.0,1.0
80.0,5.0,2307.757703790872,3605.0,-1297.242296209128,48197.0,7061.0,3605.0,0.90125,2169.8184737123693,4000.0,-1830.1815262876314,44707.0,8066.0,4000.0,1.0,2319.48714188576,3884.0,-1564.51285811424,49803.0,7837.0,3884.0,0.971,1413.883020841145,4000.0,-2586.116979158855,37977.0,7915.0,4000.0,1.0
80.0,6.0,2269.7229898814167,3605.0,-1335.277010118583,49189.0,7149.0,3605.0,0.90125,2114.741587673985,4000.0,-1885.258412326015,45463.0,8178.0,4000.0,1.0,2311.5198570433427,3893.0,-1581.480142956658,50000.0,7836.0,3893.0,0.97325,1361.5281028094946,4000.0,-2638.4718971905045,38994.0,8007.0,4000.0,1.0
80.0,7.0,2394.8983752507115,3700.0,-1305.1016247492885,47494.0,7124.0,3700.0,0.925,2182.5707487988493,4000.0,-1817.4292512011507,44405.0,8077.0,4000.0,1.0,2412.7326376313995,3979.0,-1566.2673623686005,49740.0,7932.0,3979.0,0.99475,1368.7130043672066,4000.0,-2631.286995632793,38159.0,8046.0,4000.0,1.0
80.0,8.0,2384.6893941345606,3664.0,-1279.31060586544,48205.0,7004.0,3664.0,0.916,2228.329071261571,4000.0,-1771.6709287384285,43977.0,7871.0,4000.0,1.0,2396.831230339261,3942.0,-1545.1687696607394,49807.0,7817.0,3942.0,0.9855,1449.2502620276148,4000.0,-2550.749737972385,38061.0,7804.0,4000.0,1.0
80.0,9.0,2360.32827269087,3677.0,-1316.6717273091297,47950.0,7168.0,3677.0,0.91925,2200.069230052945,4000.0,-1799.930769947055,43118.0,7904.0,4000.0,1.0,2403.4705386670666,3990.0,-1586.529461332933,49784.0,7931.0,3990.0,0.9975,1386.874824374252,4000.0,-2613.125175625748,38242.0,7920.0,4000.0,1.0
80.0,10.0,2311.2368196252255,3639.0,-1327.7631803747738,48426.0,7199.0,3639.0,0.90975,2156.2038880061327,4000.0,-1843.796111993867,43920.0,8043.0,4000.0,1.0,2338.61016211167,3926.0,-1587.3898378883302,49986.0,7934.0,3926.0,0.9815,1397.2423847842938,4000.0,-2602.7576152157058,39216.0,7970.0,4000.0,1.0
80.0,11.0,2283.926692850195,3598.0,-1314.0733071498046,49062.0,7160.0,3598.0,0.8995,2181.2612689619023,4000.0,-1818.738731038098,44401.0,8004.0,4000.0,1.0,2300.00981684587,3872.0,-1571.9901831541304,49939.0,7885.0,3872.0,0.968,1403.121555484482,4000.0,-2596.878444515518,39790.0,8007.0,4000.0,1.0
80.0,12.0,2314.3032555698996,3632.0,-1317.6967444301006,49025.0,7155.0,3632.0,0.908,2125.275998588921,4000.0,-1874.7240014110791,45408.0,8180.0,4000.0,1.0,2320.4856013887616,3882.0,-1561.5143986112387,49888.0,7853.0,3882.0,0.9705,1363.925054453918,4000.0,-2636.074945546082,38567.0,8007.0,4000.0,1.0
80.0,13.0,2281.2861817895005,3598.0,-1316.7138182104995,49384.0,7142.0,3598.0,0.8995,2145.999484632733,4000.0,-1854.0005153672666,45793.0,8172.0,4000.0,1.0,2291.321860006709,3842.0,-1550.678139993291,49945.0,7791.0,3842.0,0.9605,1348.1130901047195,4000.0,-2651.8869098952805,40430.0,8141.0,4000.0,1.0
80.0,14.0,2309.479432654893,3618.0,-1308.5205673451069,47791.0,7073.0,3618.0,0.9045,2146.5352477434617,4000.0,-1853.464752256538,44260.0,8107.0,4000.0,1.0,2362.793112417135,3949.0,-1586.2068875828647,49928.0,7920.0,3949.0,0.98725,1399.4443194474663,4000.0,-2600.5556805525334,37061.0,7938.0,4000.0,1.0
80.0,15.0,2383.6228213770123,3686.0,-1302.3771786229875,48283.0,7111.0,3686.0,0.9215,2204.3736605429,4000.0,-1795.6263394571001,44037.0,7963.0,4000.0,1.0,2394.7624335887135,3946.0,-1551.237566411286,49815.0,7890.0,3946.0,0.9865,1377.5134194367279,4000.0,-2622.4865805632726,39641.0,8068.0,4000.0,1.0
80.0,16.0,2325.8243091637787,3635.0,-1309.175690836221,47203.0,7019.0,3635.0,0.90875,2185.6814898850516,4000.0,-1814.3185101149488,43882.0,7955.0,4000.0,1.0,2381.8099048354734,3968.0,-1586.1900951645268,49918.0,7891.0,3968.0,0.992,1454.7156252669804,4000.0,-2545.28437473302,37220.0,7750.0,4000.0,1.0
80.0,17.0,2373.5534546134822,3671.0,-1297.446545386517,47769.0,7092.0,3671.0,0.91775,2195.1036535234075,4000.0,-1804.8963464765918,43055.0,7928.0,4000.0,1.0,2389.1350151614383,3975.0,-1585.8649848385614,49837.0,7921.0,3975.0,0.99375,1405.6424194210715,4000.0,-2594.3575805789296,37776.0,7882.0,4000.0,1.0
80.0,18.0,2312.691673051973,3640.0,-1327.3083269480278,48126.0,7190.0,3640.0,0.91,2184.3063527489244,4000.0,-1815.6936472510756,44092.0,8031.0,4000.0,1.0,2346.313572290604,3941.0,-1594.6864277093957,49820.0,7970.0,3941.0,0.98525,1391.5483512587434,4000.0,-2608.4516487412566,37672.0,7928.0,4000.0,1.0
80.0,19.0,2349.9904343953403,3660.0,-1310.00956560466,47954.0,7152.0,3660.0,0.915,2177.030733018019,4000.0,-1822.9692669819804,44142.0,8001.0,4000.0,1.0,2382.2876178474835,3969.0,-1586.7123821525163,49930.0,7957.0,3969.0,0.99225,1425.171215700846,4000.0,-2574.8287842991535,38329.0,7877.0,4000.0,1.0
80.0,20.0,2368.692439937291,3688.0,-1319.3075600627094,47633.0,7168.0,3688.0,0.922,2176.5709123036354,4000.0,-1823.429087696365,43278.0,7998.0,4000.0,1.0,2386.012577989764,3970.0,-1583.9874220102365,49778.0,7951.0,3970.0,0.9925,1429.247084954457,4000.0,-2570.752915045543,36765.0,7829.0,4000.0,1.0
80.0,21.0,2318.3928212365518,3647.0,-1328.6071787634485,47811.0,7193.0,3647.0,0.91175,2190.7152971555684,4000.0,-1809.2847028444316,42924.0,7996.0,4000.0,1.0,2369.4617080734806,3978.0,-1608.5382919265203,49660.0,7997.0,3978.0,0.9945,1443.471172580078,4000.0,-2556.528827419922,37750.0,7880.0,4000.0,1.0
80.0,22.0,2328.5273286930537,3645.0,-1316.4726713069465,48466.0,7093.0,3645.0,0.91125,2190.49767013134,4000.0,-1809.50232986866,44200.0,7958.0,4000.0,1.0,2354.51223043844,3944.0,-1589.48776956156,49872.0,7888.0,3944.0,0.986,1402.2176676811803,4000.0,-2597.7823323188195,39442.0,7921.0,4000.0,1.0
80.0,23.0,2359.692897634036,3662.0,-1302.3071023659643,47922.0,7139.0,3662.0,0.9155,2201.272573879405,4000.0,-1798.727426120595,43950.0,7979.0,4000.0,1.0,2361.702567599397,3940.0,-1578.297432400604,49780.0,7944.0,3940.0,0.985,1386.124810647773,4000.0,-2613.8751893522267,38432.0,8019.0,4000.0,1.0
80.0,24.0,2338.9868507691626,3630.0,-1291.0131492308376,48631.0,7105.0,3630.0,0.9075,2171.4950375606186,4000.0,-1828.5049624393816,45080.0,8119.0,4000.0,1.0,2342.880386862426,3888.0,-1545.1196131375743,49915.0,7848.0,3888.0,0.972,1401.355231966761,4000.0,-2598.644768033239,39809.0,8000.0,4000.0,1.0
80.0,25.0,2278.681384781193,3616.0,-1337.3186152188068,48932.0,7229.0,3616.0,0.904,2140.1500160443493,4000.0,-1859.8499839556505,44703.0,8187.0,4000.0,1.0,2308.801007467553,3887.0,-1578.198992532447,49991.0,7920.0,3887.0,0.97175,1388.818952686886,4000.0,-2611.181047313114,39898.0,8075.0,4000.0,1.0
80.0,26.0,2305.8043673598763,3619.0,-1313.195632640123,48326.0,7067.0,3619.0,0.90475,2170.2668895405045,4000.0,-1829.7331104594955,44519.0,7989.0,4000.0,1.0,2338.910170608999,3898.0,-1559.0898293910002,49970.0,7794.0,3898.0,0.9745,1382.354344903896,4000.0,-2617.645655096104,39515.0,7964.0,4000.0,1.0
80.0,27.0,2282.335279432561,3572.0,-1289.6647205674399,48422.0,6967.0,3572.0,0.893,2172.910641734477,4000.0,-1827.089358265523,45076.0,7974.0,4000.0,1.0,2323.1496872185394,3886.0,-1562.8503127814602,49864.0,7747.0,3886.0,0.9715,1393.476680827293,4000.0,-2606.5233191727075,39376.0,7950.0,4000.0,1.0
80.0,28.0,2273.122183977259,3593.0,-1319.8778160227416,48932.0,7186.0,3593.0,0.89825,2145.106339177725,4000.0,-1854.8936608222746,45819.0,8228.0,4000.0,1.0,2277.5314631155807,3842.0,-1564.4685368844196,50000.0,7898.0,3842.0,0.9605,1337.1447204792241,4000.0,-2662.855279520776,41538.0,8312.0,4000.0,1.0
80.0,29.0,2318.359657024154,3636.0,-1317.6403429758464,48055.0,7174.0,3636.0,0.909,2196.047881019475,4000.0,-1803.9521189805253,43239.0,7971.0,4000.0,1.0,2370.2405253888564,3966.0,-1595.759474611143,49833.0,7977.0,3966.0,0.9915,1431.6520972008955,4000.0,-2568.3479027991048,37521.0,7846.0,4000.0,1.0
80.0,30.0,2367.777493287093,3663.0,-1295.2225067129068,47375.0,6996.0,3663.0,0.91575,2180.381465555552,4000.0,-1819.6185344444475,42887.0,7912.0,4000.0,1.0,2409.8515955946677,3995.0,-1585.148404405332,49586.0,7848.0,3995.0,0.99875,1394.351239417568,4000.0,-2605.6487605824323,38024.0,7916.0,4000.0,1.0
80.0,31.0,2325.440157706818,3642.0,-1316.5598422931819,47892.0,7087.0,3642.0,0.9105,2195.494879196729,4000.0,-1804.5051208032708,43639.0,7958.0,4000.0,1.0,2348.741204899604,3934.0,-1585.2587951003964,49971.0,7927.0,3934.0,0.9835,1400.7230258382576,4000.0,-2599.2769741617426,38009.0,7959.0,4000.0,1.0
80.0,32.0,2342.4244890527752,3660.0,-1317.575510947225,48845.0,7216.0,3660.0,0.915,2162.411413971971,4000.0,-1837.5885860280293,44893.0,8142.0,4000.0,1.0,2355.7605321283413,3914.0,-1558.239467871658,49831.0,7899.0,3914.0,0.9785,1390.6438502760727,4000.0,-2609.3561497239275,39348.0,8082.0,4000.0,1.0
80.0,33.0,2342.612310949157,3646.0,-1303.3876890508438,48350.0,7076.0,3646.0,0.9115,2145.302545832993,4000.0,-1854.6974541670072,44361.0,8085.0,4000.0,1.0,2358.8133720218725,3941.0,-1582.186627978127,49950.0,7906.0,3941.0,0.98525,1355.2557949602037,4000.0,-2644.744205039796,39803.0,8081.0,4000.0,1.0
80.0,34.0,2284.6165329311666,3624.0,-1339.3834670688339,48454.0,7173.0,3624.0,0.906,2136.0118968528072,4000.0,-1863.9881031471928,44395.0,8105.0,4000.0,1.0,2318.745445497554,3932.0,-1613.2545545024457,49990.0,7964.0,3932.0,0.983,1387.9915884439333,4000.0,-2612.008411556066,38864.0,7988.0,4000.0,1.0
80.0,35.0,2409.80652968486,3707.0,-1297.19347031514,47413.0,7029.0,3707.0,0.92675,2186.5905018449585,4000.0,-1813.4094981550413,43502.0,7954.0,4000.0,1.0,2422.0492855206917,4000.0,-1577.950714479308,49573.0,7911.0,4000.0,1.0,1397.9041512549497,4000.0,-2602.0958487450503,37971.0,7909.0,4000.0,1.0
80.0,36.0,2318.170316531969,3650.0,-1331.8296834680305,48295.0,7111.0,3650.0,0.9125,2203.493718669488,4000.0,-1796.5062813305124,42906.0,7836.0,4000.0,1.0,2362.0840523715615,3966.0,-1603.9159476284387,49811.0,7932.0,3966.0,0.9915,1393.865377695105,4000.0,-2606.134622304895,38677.0,7915.0,4000.0,1.0
80.0,37.0,2275.361906318894,3600.0,-1324.638093681106,48798.0,7112.0,3600.0,0.9,2166.56925179311,4000.0,-1833.4307482068898,44728.0,8014.0,4000.0,1.0,2264.681704796782,3856.0,-1591.3182952032187,49876.0,7830.0,3856.0,0.964,1394.1743925458677,4000.0,-2605.8256074541328,38965.0,7913.0,4000.0,1.0
80.0,38.0,2358.905714204163,3652.0,-1293.0942857958364,48450.0,7058.0,3652.0,0.913,2187.5504527703793,4000.0,-1812.4495472296203,43929.0,7952.0,4000.0,1.0,2382.549513117013,3951.0,-1568.450486882987,49821.0,7818.0,3951.0,0.98775,1394.1246959436542,4000.0,-2605.8753040563456,39351.0,7961.0,4000.0,1.0
80.0,39.0,2338.1408799410756,3621.0,-1282.859120058924,47579.0,6935.0,3621.0,0.90525,2190.2167888614536,4000.0,-1809.7832111385467,44632.0,8027.0,4000.0,1.0,2408.765892671664,3965.0,-1556.2341073283358,49959.0,7841.0,3965.0,0.99125,1427.5014816160026,4000.0,-2572.498518383997,38265.0,7869.0,4000.0,1.0
80.0,40.0,2352.4243452196247,3660.0,-1307.5756547803753,48661.0,7110.0,3660.0,0.915,2201.2954944783573,4000.0,-1798.7045055216436,43669.0,7944.0,4000.0,1.0,2367.0841014481925,3928.0,-1560.915898551808,49974.0,7854.0,3928.0,0.982,1403.3965257442408,4000.0,-2596.6034742557595,38935.0,8006.0,4000.0,1.0
80.0,41.0,2342.02944385802,3678.0,-1335.9705561419805,47805.0,7143.0,3678.0,0.9195,2189.4851554578445,4000.0,-1810.5148445421557,43509.0,7970.0,4000.0,1.0,2376.9942339839836,3986.0,-1609.0057660160164,49906.0,8008.0,3986.0,0.9965,1415.2531268129592,4000.0,-2584.7468731870413,38465.0,7912.0,4000.0,1.0
80.0,42.0,2291.9415127032516,3606.0,-1314.0584872967484,48692.0,7164.0,3606.0,0.9015,2162.350296019483,4000.0,-1837.6497039805176,44777.0,8122.0,4000.0,1.0,2309.161992766792,3876.0,-1566.8380072332086,49957.0,7905.0,3876.0,0.969,1401.6304808322245,4000.0,-2598.3695191677757,38272.0,7922.0,4000.0,1.0
80.0,43.0,2384.247160225107,3685.0,-1300.7528397748933,48163.0,7071.0,3685.0,0.92125,2200.379537293723,4000.0,-1799.6204627062773,44661.0,8002.0,4000.0,1.0,2403.7746530484537,3957.0,-1553.2253469515465,49744.0,7830.0,3957.0,0.98925,1407.7342303223902,4000.0,-2592.2657696776105,38224.0,7909.0,4000.0,1.0
80.0,44.0,2339.8564946131764,3625.0,-1285.1435053868236,47657.0,7045.0,3625.0,0.90625,2190.7094120923744,4000.0,-1809.2905879076256,42776.0,7919.0,4000.0,1.0,2401.486402300282,3976.0,-1574.5135976997183,49816.0,7913.0,3976.0,0.994,1387.5009144426504,4000.0,-2612.499085557349,37588.0,7959.0,4000.0,1.0
80.0,45.0,2261.695200025531,3576.0,-1314.3047999744683,48586.0,7091.0,3576.0,0.894,2163.709599388984,4000.0,-1836.2904006110164,44989.0,8037.0,4000.0,1.0,2281.1094554813226,3835.0,-1553.8905445186772,49975.0,7810.0,3835.0,0.95875,1397.1932412053218,4000.0,-2602.806758794678,38963.0,7900.0,4000.0,1.0
80.0,46.0,2318.893820547422,3636.0,-1317.1061794525783,49224.0,7156.0,3636.0,0.909,2140.027603321946,4000.0,-1859.9723966780537,44598.0,8138.0,4000.0,1.0,2355.485300835717,3938.0,-1582.5146991642832,49994.0,7932.0,3938.0,0.9845,1347.9945448830076,4000.0,-2652.005455116992,38819.0,8072.0,4000.0,1.0
80.0,47.0,2261.7473302129997,3574.0,-1312.2526697869996,48792.0,7143.0,3574.0,0.8935,2131.2091144127003,4000.0,-1868.7908855872993,45276.0,8204.0,4000.0,1.0,2290.525232208446,3859.0,-1568.4747677915534,49941.0,7882.0,3859.0,0.96475,1354.694307771551,4000.0,-2645.3056922284486,39942.0,8193.0,4000.0,1.0
80.0,48.0,2329.269278252826,3633.0,-1303.7307217471741,48194.0,7128.0,3633.0,0.90825,2193.5631617904605,4000.0,-1806.4368382095397,43459.0,7931.0,4000.0,1.0,2350.753628387519,3924.0,-1573.2463716124814,49979.0,7880.0,3924.0,0.981,1443.5903000059225,4000.0,-2556.4096999940775,37872.0,7819.0,4000.0,1.0
80.0,49.0,2292.4288081994073,3629.0,-1336.571191800593,47954.0,7230.0,3629.0,0.90725,2146.6236026081283,4000.0,-1853.3763973918724,44189.0,8124.0,4000.0,1.0,2321.58083309044,3939.0,-1617.4191669095594,49844.0,8014.0,3939.0,0.98475,1393.5766780601448,4000.0,-2606.4233219398548,37761.0,7936.0,4000.0,1.0
80.0,50.0,2357.2121479519706,3685.0,-1327.787852048029,48473.0,7244.0,3685.0,0.92125,2165.2471202085053,4000.0,-1834.7528797914947,43973.0,8091.0,4000.0,1.0,2355.7355482581565,3961.0,-1605.264451741843,49913.0,8051.0,3961.0,0.99025,1365.8987694994312,4000.0,-2634.101230500569,39208.0,8122.0,4000.0,1.0
